gene,ligand,receptor,pair,cell_type,mean,std,n
ATP1A1,IL15,IL2RG,IL15$IL2RG,Endothelial,0.0,0.0,391
ATP1A1,LIF,IL6ST,LIF$IL6ST,Endothelial,0.0,0.0,391
ATP1A1,LTB,LTBR,LTB$LTBR,Endothelial,0.0,0.0,391
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,Endothelial,0.0,0.0,391
ATP1A1,ANGPTL4,SDC4,ANGPTL4$SDC4,Endothelial,0.0,0.0,391
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,Endothelial,0.0,0.0,391
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,Endothelial,0.0,0.0,391
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,Endothelial,0.0,0.0,391
ATP1A1,KITLG,KIT,KITLG$KIT,Endothelial,0.0,0.0,391
ATP1A1,GAS6,AXL,GAS6$AXL,Endothelial,0.0,0.0,391
ATP1A1,GAS6,MERTK,GAS6$MERTK,Endothelial,0.0,0.0,391
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,Endothelial,0.0,0.0,391
ATP1A1,GRN,SORT1,GRN$SORT1,Endothelial,0.0,0.0,391
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,Endothelial,0.0,0.0,391
ATP1A1,LGALS9,CD44,LGALS9$CD44,Endothelial,0.0,0.0,391
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,Endothelial,0.0,0.0,391
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,Endothelial,0.0,0.0,391
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,Endothelial,0.0,0.0,391
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,Endothelial,0.0,0.0,391
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,Endothelial,0.0,0.0,391
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,Endothelial,0.0,0.0,391
ATP1A1,COL6A2,CD44,COL6A2$CD44,Endothelial,0.0,0.0,391
ATP1A1,CD99,CD99,CD99$CD99,Endothelial,0.0,0.0,391
ATP1A1,CDH1,CDH1,CDH1$CDH1,Endothelial,0.0,0.0,391
ATP1A1,F11R,F11R,F11R$F11R,Endothelial,0.0,0.0,391
ATP1A1,OCLN,OCLN,OCLN$OCLN,Endothelial,0.0,0.0,391
ATP1A1,TGFB1,ACVR1B,TGFB1$ACVR1B,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,BMPR1A,BMP2$BMPR1A,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,ACVR2A,BMP2$ACVR2A,Enteric_glia,0.0,0.0,92
ATP1A1,BMP2,BMPR2,BMP2$BMPR2,Enteric_glia,0.0,0.0,92
ATP1A1,BMP4,BMPR1A,BMP4$BMPR1A,Enteric_glia,0.0,0.0,92
ATP1A1,BMP4,BMPR2,BMP4$BMPR2,Enteric_glia,0.0,0.0,92
ATP1A1,BMP6,ACVR2A,BMP6$ACVR2A,Enteric_glia,0.0,0.0,92
ATP1A1,BMP6,BMPR2,BMP6$BMPR2,Enteric_glia,0.0,0.0,92
ATP1A1,TGFA,EGFR,TGFA$EGFR,Enteric_glia,0.0,0.0,92
ATP1A1,TGFA,ERBB2,TGFA$ERBB2,Enteric_glia,0.0,0.0,92
ATP1A1,HBEGF,ERBB2,HBEGF$ERBB2,Enteric_glia,0.0,0.0,92
ATP1A1,FGF7,FGFR2,FGF7$FGFR2,Enteric_glia,0.0,0.0,92
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,Enteric_glia,0.0,0.0,92
ATP1A1,IHH,PTCH1,IHH$PTCH1,Enteric_glia,0.0,0.0,92
ATP1A1,IL7,IL2RG,IL7$IL2RG,Enteric_glia,0.0,0.0,92
ATP1A1,IL15,IL2RG,IL15$IL2RG,Enteric_glia,0.0,0.0,92
ATP1A1,LIF,IL6ST,LIF$IL6ST,Enteric_glia,0.0,0.0,92
ATP1A1,LTB,LTBR,LTB$LTBR,Enteric_glia,0.0,0.0,92
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,Enteric_glia,0.0,0.0,92
ATP1A1,ANGPTL4,SDC4,ANGPTL4$SDC4,Enteric_glia,0.0,0.0,92
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,Enteric_glia,0.0,0.0,92
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,Enteric_glia,0.0,0.0,92
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,Enteric_glia,0.0,0.0,92
ATP1A1,KITLG,KIT,KITLG$KIT,Enteric_glia,0.0,0.0,92
ATP1A1,GAS6,AXL,GAS6$AXL,Enteric_glia,0.0,0.0,92
ATP1A1,GAS6,MERTK,GAS6$MERTK,Enteric_glia,0.0,0.0,92
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,Enteric_glia,0.0,0.0,92
ATP1A1,GRN,SORT1,GRN$SORT1,Enteric_glia,0.0,0.0,92
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,Enteric_glia,0.0,0.0,92
ATP1A1,LGALS9,CD44,LGALS9$CD44,Enteric_glia,0.0,0.0,92
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,Enteric_glia,0.0,0.0,92
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,Enteric_glia,0.0,0.0,92
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,Enteric_glia,0.0,0.0,92
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,Enteric_glia,0.0,0.0,92
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,Enteric_glia,0.0,0.0,92
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,Enteric_glia,0.0,0.0,92
ATP1A1,COL6A2,CD44,COL6A2$CD44,Enteric_glia,0.0,0.0,92
ATP1A1,CD99,CD99,CD99$CD99,Enteric_glia,0.0,0.0,92
ATP1A1,CDH1,CDH1,CDH1$CDH1,Enteric_glia,0.0,0.0,92
ATP1A1,F11R,F11R,F11R$F11R,Enteric_glia,0.0,0.0,92
ATP1A1,OCLN,OCLN,OCLN$OCLN,Enteric_glia,0.0,0.0,92
ATP1A1,TGFB1,ACVR1B,TGFB1$ACVR1B,Fibroblast,0.0,0.0,944
ATP1A1,BMP2,BMPR1A,BMP2$BMPR1A,Fibroblast,0.0,0.0,944
ATP1A1,BMP2,ACVR2A,BMP2$ACVR2A,Fibroblast,0.0,0.0,944
ATP1A1,BMP2,BMPR2,BMP2$BMPR2,Fibroblast,0.0,0.0,944
ATP1A1,BMP4,BMPR1A,BMP4$BMPR1A,Fibroblast,0.0,0.0,944
ATP1A1,BMP4,BMPR2,BMP4$BMPR2,Fibroblast,0.0,0.0,944
ATP1A1,BMP6,ACVR2A,BMP6$ACVR2A,Fibroblast,0.0,0.0,944
ATP1A1,BMP6,BMPR2,BMP6$BMPR2,Fibroblast,0.0,0.0,944
ATP1A1,TGFA,EGFR,TGFA$EGFR,Fibroblast,0.0,0.0,944
ATP1A1,TGFA,ERBB2,TGFA$ERBB2,Fibroblast,0.0,0.0,944
ATP1A1,HBEGF,ERBB2,HBEGF$ERBB2,Fibroblast,0.0,0.0,944
ATP1A1,FGF7,FGFR2,FGF7$FGFR2,Fibroblast,0.0,0.0,944
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,Fibroblast,0.0,0.0,944
ATP1A1,IHH,PTCH1,IHH$PTCH1,Fibroblast,0.0,0.0,944
ATP1A1,IL7,IL2RG,IL7$IL2RG,Fibroblast,0.0,0.0,944
ATP1A1,IL15,IL2RG,IL15$IL2RG,Fibroblast,0.0,0.0,944
ATP1A1,LIF,IL6ST,LIF$IL6ST,Fibroblast,0.0,0.0,944
ATP1A1,LTB,LTBR,LTB$LTBR,Fibroblast,0.0,0.0,944
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,Fibroblast,0.0,0.0,944
ATP1A1,ANGPTL4,SDC4,ANGPTL4$SDC4,Fibroblast,0.0,0.0,944
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,Fibroblast,0.0,0.0,944
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,Fibroblast,0.0,0.0,944
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,Fibroblast,0.0,0.0,944
ATP1A1,KITLG,KIT,KITLG$KIT,Fibroblast,0.0,0.0,944
ATP1A1,GAS6,AXL,GAS6$AXL,Fibroblast,0.0,0.0,944
ATP1A1,GAS6,MERTK,GAS6$MERTK,Fibroblast,0.0,0.0,944
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,Fibroblast,0.0,0.0,944
ATP1A1,GRN,SORT1,GRN$SORT1,Fibroblast,0.0,0.0,944
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,Fibroblast,0.0,0.0,944
ATP1A1,LGALS9,CD44,LGALS9$CD44,Fibroblast,0.0,0.0,944
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,Fibroblast,0.0,0.0,944
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,Fibroblast,0.0,0.0,944
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,Fibroblast,0.0,0.0,944
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,Fibroblast,0.0,0.0,944
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,Fibroblast,0.0,0.0,944
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,Fibroblast,0.0,0.0,944
ATP1A1,COL6A2,CD44,COL6A2$CD44,Fibroblast,0.0,0.0,944
ATP1A1,CD99,CD99,CD99$CD99,Fibroblast,0.0,0.0,944
ATP1A1,CDH1,CDH1,CDH1$CDH1,Fibroblast,0.0,0.0,944
ATP1A1,F11R,F11R,F11R$F11R,Fibroblast,0.0,0.0,944
ATP1A1,OCLN,OCLN,OCLN$OCLN,Fibroblast,0.0,0.0,944
ATP1A1,TGFB1,ACVR1B,TGFB1$ACVR1B,IEC,2.205773e-05,6.8180157e-06,7778
ATP1A1,BMP2,BMPR1A,BMP2$BMPR1A,IEC,-7.160009e-05,2.1233496e-05,7778
ATP1A1,BMP2,ACVR2A,BMP2$ACVR2A,IEC,-0.00067721534,0.00010972234,7778
ATP1A1,BMP2,BMPR2,BMP2$BMPR2,IEC,-4.657111e-05,2.2540793e-05,7778
ATP1A1,BMP4,BMPR1A,BMP4$BMPR1A,IEC,6.861928e-06,3.2513467e-06,7778
ATP1A1,BMP4,BMPR2,BMP4$BMPR2,IEC,7.92308e-05,8.224689e-06,7778
ATP1A1,BMP6,ACVR2A,BMP6$ACVR2A,IEC,-4.832502e-07,9.884738e-08,7778
ATP1A1,BMP6,BMPR2,BMP6$BMPR2,IEC,5.7914043e-05,1.6014403e-05,7778
ATP1A1,TGFA,EGFR,TGFA$EGFR,IEC,-5.3455286e-05,1.841945e-05,7778
ATP1A1,TGFA,ERBB2,TGFA$ERBB2,IEC,7.310579e-05,2.029769e-05,7778
ATP1A1,HBEGF,ERBB2,HBEGF$ERBB2,IEC,1.6416243e-07,5.1075492e-08,7778
ATP1A1,FGF7,FGFR2,FGF7$FGFR2,IEC,4.4332108e-05,9.65853e-06,7778
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,IEC,8.300464e-05,1.7214577e-05,7778
ATP1A1,IHH,PTCH1,IHH$PTCH1,IEC,2.4947794e-06,2.9636058e-07,7778
ATP1A1,IL7,IL2RG,IL7$IL2RG,IEC,4.7637013e-08,1.2218796e-08,7778
ATP1A1,IL15,IL2RG,IL15$IL2RG,IEC,1.3515277e-06,2.0502735e-07,7778
ATP1A1,LIF,IL6ST,LIF$IL6ST,IEC,-1.2045953e-08,4.469869e-09,7778
ATP1A1,LTB,LTBR,LTB$LTBR,IEC,2.5226524e-05,6.5279314e-06,7778
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,IEC,-0.00017197756,1.0614399e-05,7778
ATP1A1,ANGPTL4,SDC4,ANGPTL4$SDC4,IEC,3.5158408e-07,1.2304375e-07,7778
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,IEC,1.095722e-06,6.93917e-08,7778
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,IEC,0.00017969057,5.9378715e-05,7778
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,IEC,6.8901277e-06,8.643266e-07,7778
ATP1A1,KITLG,KIT,KITLG$KIT,IEC,2.5300375e-08,2.2252e-09,7778
ATP1A1,GAS6,AXL,GAS6$AXL,IEC,8.062099e-06,1.1363777e-06,7778
ATP1A1,GAS6,MERTK,GAS6$MERTK,IEC,0.00012953924,1.1306779e-05,7778
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,IEC,-0.00018181175,3.6402016e-05,7778
ATP1A1,GRN,SORT1,GRN$SORT1,IEC,0.0012739636,0.00012008901,7778
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,IEC,-0.007006044,0.0005770176,7778
ATP1A1,LGALS9,CD44,LGALS9$CD44,IEC,-0.00054441934,0.00016810892,7778
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,IEC,-3.0381143e-06,2.7815815e-07,7778
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,IEC,1.6136269e-07,4.0069644e-08,7778
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,IEC,-5.1652364e-08,1.3085676e-08,7778
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,IEC,4.1099163e-08,1.4678596e-08,7778
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,IEC,9.883624e-07,1.2355886e-07,7778
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,IEC,1.3746175e-07,4.1440735e-08,7778
ATP1A1,COL6A2,CD44,COL6A2$CD44,IEC,1.847478e-07,4.6521283e-08,7778
ATP1A1,CD99,CD99,CD99$CD99,IEC,-2.0130578e-06,4.8514624e-07,7778
ATP1A1,CDH1,CDH1,CDH1$CDH1,IEC,0.0012685918,8.76449e-05,7778
ATP1A1,F11R,F11R,F11R$F11R,IEC,-0.00015984346,1.9279443e-05,7778
ATP1A1,OCLN,OCLN,OCLN$OCLN,IEC,-5.548429e-06,5.5188934e-07,7778
ATP1A1,TGFB1,ACVR1B,TGFB1$ACVR1B,MAST,0.0,0.0,171
ATP1A1,BMP2,BMPR1A,BMP2$BMPR1A,MAST,0.0,0.0,171
ATP1A1,BMP2,ACVR2A,BMP2$ACVR2A,MAST,0.0,0.0,171
ATP1A1,BMP2,BMPR2,BMP2$BMPR2,MAST,0.0,0.0,171
ATP1A1,BMP4,BMPR1A,BMP4$BMPR1A,MAST,0.0,0.0,171
ATP1A1,BMP4,BMPR2,BMP4$BMPR2,MAST,0.0,0.0,171
ATP1A1,BMP6,ACVR2A,BMP6$ACVR2A,MAST,0.0,0.0,171
ATP1A1,BMP6,BMPR2,BMP6$BMPR2,MAST,0.0,0.0,171
ATP1A1,TGFA,EGFR,TGFA$EGFR,MAST,0.0,0.0,171
ATP1A1,TGFA,ERBB2,TGFA$ERBB2,MAST,0.0,0.0,171
ATP1A1,HBEGF,ERBB2,HBEGF$ERBB2,MAST,0.0,0.0,171
ATP1A1,FGF7,FGFR2,FGF7$FGFR2,MAST,0.0,0.0,171
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,MAST,0.0,0.0,171
ATP1A1,IHH,PTCH1,IHH$PTCH1,MAST,0.0,0.0,171
ATP1A1,IL7,IL2RG,IL7$IL2RG,MAST,0.0,0.0,171
ATP1A1,IL15,IL2RG,IL15$IL2RG,MAST,0.0,0.0,171
ATP1A1,LIF,IL6ST,LIF$IL6ST,MAST,0.0,0.0,171
ATP1A1,LTB,LTBR,LTB$LTBR,MAST,0.0,0.0,171
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,MAST,0.0,0.0,171
ATP1A1,ANGPTL4,SDC4,ANGPTL4$SDC4,MAST,0.0,0.0,171
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,MAST,0.0,0.0,171
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,MAST,0.0,0.0,171
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,MAST,0.0,0.0,171
ATP1A1,KITLG,KIT,KITLG$KIT,MAST,0.0,0.0,171
ATP1A1,GAS6,AXL,GAS6$AXL,MAST,0.0,0.0,171
ATP1A1,GAS6,MERTK,GAS6$MERTK,MAST,0.0,0.0,171
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,MAST,0.0,0.0,171
ATP1A1,GRN,SORT1,GRN$SORT1,MAST,0.0,0.0,171
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,MAST,0.0,0.0,171
ATP1A1,LGALS9,CD44,LGALS9$CD44,MAST,0.0,0.0,171
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,MAST,0.0,0.0,171
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,MAST,0.0,0.0,171
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,MAST,0.0,0.0,171
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,MAST,0.0,0.0,171
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,MAST,0.0,0.0,171
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,MAST,0.0,0.0,171
ATP1A1,COL6A2,CD44,COL6A2$CD44,MAST,0.0,0.0,171
ATP1A1,CD99,CD99,CD99$CD99,MAST,0.0,0.0,171
ATP1A1,CDH1,CDH1,CDH1$CDH1,MAST,0.0,0.0,171
ATP1A1,F11R,F11R,F11R$F11R,MAST,0.0,0.0,171
ATP1A1,OCLN,OCLN,OCLN$OCLN,MAST,0.0,0.0,171
ATP1A1,TGFB1,ACVR1B,TGFB1$ACVR1B,MNP,0.0,0.0,464
ATP1A1,BMP2,BMPR1A,BMP2$BMPR1A,MNP,0.0,0.0,464
ATP1A1,BMP2,ACVR2A,BMP2$ACVR2A,MNP,0.0,0.0,464
ATP1A1,BMP2,BMPR2,BMP2$BMPR2,MNP,0.0,0.0,464
ATP1A1,BMP4,BMPR1A,BMP4$BMPR1A,MNP,0.0,0.0,464
ATP1A1,BMP4,BMPR2,BMP4$BMPR2,MNP,0.0,0.0,464
ATP1A1,BMP6,ACVR2A,BMP6$ACVR2A,MNP,0.0,0.0,464
ATP1A1,BMP6,BMPR2,BMP6$BMPR2,MNP,0.0,0.0,464
ATP1A1,TGFA,EGFR,TGFA$EGFR,MNP,0.0,0.0,464
ATP1A1,TGFA,ERBB2,TGFA$ERBB2,MNP,0.0,0.0,464
ATP1A1,HBEGF,ERBB2,HBEGF$ERBB2,MNP,0.0,0.0,464
ATP1A1,FGF7,FGFR2,FGF7$FGFR2,MNP,0.0,0.0,464
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,MNP,0.0,0.0,464
ATP1A1,IHH,PTCH1,IHH$PTCH1,MNP,0.0,0.0,464
ATP1A1,IL7,IL2RG,IL7$IL2RG,MNP,0.0,0.0,464
ATP1A1,IL15,IL2RG,IL15$IL2RG,MNP,0.0,0.0,464
ATP1A1,LIF,IL6ST,LIF$IL6ST,MNP,0.0,0.0,464
ATP1A1,LTB,LTBR,LTB$LTBR,MNP,0.0,0.0,464
ATP1A1,TNFSF10,TNFRSF10A,TNFSF10$TNFRSF10A,MNP,0.0,0.0,464
ATP1A1,ANGPTL4,SDC4,ANGPTL4$SDC4,MNP,0.0,0.0,464
ATP1A1,POSTN,ITGAV,POSTN$ITGAV,MNP,0.0,0.0,464
ATP1A1,POSTN,ITGB5,POSTN$ITGB5,MNP,0.0,0.0,464
ATP1A1,CTSG,F2RL1,CTSG$F2RL1,MNP,0.0,0.0,464
ATP1A1,KITLG,KIT,KITLG$KIT,MNP,0.0,0.0,464
ATP1A1,GAS6,AXL,GAS6$AXL,MNP,0.0,0.0,464
ATP1A1,GAS6,MERTK,GAS6$MERTK,MNP,0.0,0.0,464
ATP1A1,GAS6,TYRO3,GAS6$TYRO3,MNP,0.0,0.0,464
ATP1A1,GRN,SORT1,GRN$SORT1,MNP,0.0,0.0,464
ATP1A1,GUCA2A,GUCY2C,GUCA2A$GUCY2C,MNP,0.0,0.0,464
ATP1A1,LGALS9,CD44,LGALS9$CD44,MNP,0.0,0.0,464
ATP1A1,LAMA3,ITGA3,LAMA3$ITGA3,MNP,0.0,0.0,464
ATP1A1,LAMB3,ITGA3,LAMB3$ITGA3,MNP,0.0,0.0,464
ATP1A1,THBS1,ITGA3,THBS1$ITGA3,MNP,0.0,0.0,464
ATP1A1,COL6A2,ITGA3,COL6A2$ITGA3,MNP,0.0,0.0,464
ATP1A1,LAMA3,ITGB4,LAMA3$ITGB4,MNP,0.0,0.0,464
ATP1A1,LAMB3,ITGB4,LAMB3$ITGB4,MNP,0.0,0.0,464
ATP1A1,COL6A2,CD44,COL6A2$CD44,MNP,0.0,0.0,464
ATP1A1,CD99,CD99,CD99$CD99,MNP,0.0,0.0,464
ATP1A1,CDH1,CDH1,CDH1$CDH1,MNP,0.0,0.0,464
ATP1A1,F11R,F11R,F11R$F11R,MNP,0.0,0.0,464
ATP1A1,OCLN,OCLN,OCLN$OCLN,MNP,0.0,0.0,464
ATP1A1,TGFB1,ACVR1B,TGFB1$ACVR1B,Muscularis_mucosa,0.0,0.0,92
ATP1A1,BMP2,BMPR1A,BMP2$BMPR1A,Muscularis_mucosa,0.0,0.0,92
ATP1A1,BMP2,ACVR2A,BMP2$ACVR2A,Muscularis_mucosa,0.0,0.0,92
ATP1A1,BMP2,BMPR2,BMP2$BMPR2,Muscularis_mucosa,0.0,0.0,92
ATP1A1,BMP4,BMPR1A,BMP4$BMPR1A,Muscularis_mucosa,0.0,0.0,92
ATP1A1,BMP4,BMPR2,BMP4$BMPR2,Muscularis_mucosa,0.0,0.0,92
ATP1A1,BMP6,ACVR2A,BMP6$ACVR2A,Muscularis_mucosa,0.0,0.0,92
ATP1A1,BMP6,BMPR2,BMP6$BMPR2,Muscularis_mucosa,0.0,0.0,92
ATP1A1,TGFA,EGFR,TGFA$EGFR,Muscularis_mucosa,0.0,0.0,92
ATP1A1,TGFA,ERBB2,TGFA$ERBB2,Muscularis_mucosa,0.0,0.0,92
ATP1A1,HBEGF,ERBB2,HBEGF$ERBB2,Muscularis_mucosa,0.0,0.0,92
ATP1A1,FGF7,FGFR2,FGF7$FGFR2,Muscularis_mucosa,0.0,0.0,92
ATP1A1,IGF1,ITGB4,IGF1$ITGB4,Muscularis_mucosa,0.0,0.0,92
ATP1A1,IHH,PTCH1,IHH$PTCH1,Muscularis_mucosa,0.0,0.0,92
ATP1A1,IL7,IL2RG,IL7$IL2RG,Muscularis_mucosa,0.0,0.0,92
ATP1A1,IL15,IL2RG,IL15$IL2RG,Muscularis_mucosa,0.0,0.0,92
ATP1A1,LIF,IL6ST,LIF$IL6ST,Muscularis_mucosa,0.0,0.0,92
ATP1A1,LTB,LTBR,LTB$LTBR,Muscularis_mucosa,0.0,0.0,92
